TimeStamp,participant,Condition,Tiral,Age,Gender,SessionTime,Event, rightEye, leftEye, zPos
637954796429079705,t1,3,t,0,m,,RightPupil,-1,-1,
637954796429239615,t1,3,t,0,m,,RightPupil,-1,-1,
637954796429419608,t1,3,t,0,m,,RightPupil,-1,-1,
637954796429559616,t1,3,t,0,m,,RightPupil,-1,-1,
637954796429719607,t1,3,t,0,m,,RightPupil,-1,-1,
637954796429879618,t1,3,t,0,m,,RightPupil,-1,-1,
637954796430029624,t1,3,t,0,m,,RightPupil,-1,-1,
637954796430180119,t1,3,t,0,m,,RightPupil,-1,-1,
637954796430329842,t1,3,t,0,m,,RightPupil,-1,-1,
637954796430489808,t1,3,t,0,m,,RightPupil,-1,-1,
637954796430719518,t1,3,t,0,m,,RightPupil,-1,-1,
637954796430869497,t1,3,t,0,m,,RightPupil,-1,-1,
637954796431019504,t1,3,t,0,m,,RightPupil,-1,-1,
637954796431219505,t1,3,t,0,m,,RightPupil,-1,-1,
637954796431449510,t1,3,t,0,m,,RightPupil,-1,-1,
637954796431681781,t1,3,t,0,m,,RightPupil,-1,-1,
637954796431899615,t1,3,t,0,m,,RightPupil,-1,-1,
637954796432219610,t1,3,t,0,m,,RightPupil,-1,-1,
637954796432579613,t1,3,t,0,m,,RightPupil,-1,-1,
637954796432759617,t1,3,t,0,m,,RightPupil,-1,-1,
637954796432929610,t1,3,t,0,m,,RightPupil,-1,-1,
637954796433099609,t1,3,t,0,m,,RightPupil,-1,-1,
637954796433249607,t1,3,t,0,m,,RightPupil,-1,-1,
637954796433449614,t1,3,t,0,m,,RightPupil,-1,-1,
637954796433669622,t1,3,t,0,m,,RightPupil,-1,-1,
637954796433879608,t1,3,t,0,m,,RightPupil,-1,-1,
637954796434099606,t1,3,t,0,m,,RightPupil,-1,-1,
637954796434339610,t1,3,t,0,m,,RightPupil,-1,-1,
637954796434579614,t1,3,t,0,m,,RightPupil,-1,-1,
637954796434779689,t1,3,t,0,m,,RightPupil,-1,-1,
637954796435019974,t1,3,t,0,m,,RightPupil,-1,-1,
637954796435179672,t1,3,t,0,m,,RightPupil,-1,-1,
637954796435349692,t1,3,t,0,m,,RightPupil,-1,-1,
637954796435510238,t1,3,t,0,m,,RightPupil,-1,-1,
637954796435669709,t1,3,t,0,m,,RightPupil,-1,-1,
637954796435840504,t1,3,t,0,m,,RightPupil,-1,-1,
637954796436020510,t1,3,t,0,m,,RightPupil,-1,-1,
637954796436180264,t1,3,t,0,m,,RightPupil,-1,-1,
637954796436340224,t1,3,t,0,m,,RightPupil,-1,-1,
637954796436500225,t1,3,t,0,m,,RightPupil,-1,-1,
637954796436663939,t1,3,t,0,m,,RightPupil,-1,-1,
637954796436823683,t1,3,t,0,m,,RightPupil,-1,-1,
637954796436993699,t1,3,t,0,m,,RightPupil,-1,-1,
637954796437163990,t1,3,t,0,m,,RightPupil,-1,-1,
637954796437323691,t1,3,t,0,m,,RightPupil,-1,-1,
637954796437484025,t1,3,t,0,m,,RightPupil,-1,-1,
637954796437663698,t1,3,t,0,m,,RightPupil,-1,-1,
637954796437823701,t1,3,t,0,m,,RightPupil,-1,-1,
637954796437983681,t1,3,t,0,m,,RightPupil,-1,-1,
637954796438143704,t1,3,t,0,m,,RightPupil,-1,-1,
637954796438313694,t1,3,t,0,m,,RightPupil,-1,-1,
637954796438473701,t1,3,t,0,m,,RightPupil,-1,-1,
637954796438633931,t1,3,t,0,m,,RightPupil,-1,-1,
