TimeStamp,participant,Condition,Tiral,Age,Gender,SessionTime,Event, xPos, yPos, zPos, Group
638006725909822997,,,,,,,looking at Play wall,2.802482,-1.341941,0.6624063,,,,
638006725909912992,,,,,,,looking at Play wall,2.802482,-1.342006,0.6626464,,,,
638006725910032988,,,,,,,looking at Play wall,2.802482,-1.342387,0.6625513,,,,
638006725910142993,,,,,,,looking at Play wall,2.802482,-1.342206,0.6629074,,,,
638006725910252992,,,,,,,looking at Play wall,2.802482,-1.342654,0.6627621,,,,
638006725910362990,,,,,,,looking at Play wall,2.802482,-1.342849,0.6627775,,,,
638006725910473308,,,,,,,looking at Play wall,2.802482,-1.342877,0.6629716,,,,
638006725910582984,,,,,,,looking at Play wall,2.802482,-1.342758,0.6632665,,,,
638006725910692996,,,,,,,looking at Play wall,2.802482,-1.343228,0.6631075,,,,
638006725910812991,,,,,,,looking at Play wall,2.802482,-1.343495,0.6630381,,,,
638006725910922994,,,,,,,looking at Play wall,2.802482,-1.343402,0.6633129,,,,
638006725911032993,,,,,,,looking at Play wall,2.802482,-1.343486,0.663407,,,,
638006725911142989,,,,,,,looking at Play wall,2.802482,-1.34338,0.6636673,,,,
638006725911252988,,,,,,,looking at Play wall,2.802482,-1.343235,0.6639555,,,,
638006725911362984,,,,,,,looking at Play wall,2.802482,-1.343064,0.6641749,,,,
638006725911472979,,,,,,,looking at Play wall,2.802482,-1.342875,0.6643955,,,,
638006725911582979,,,,,,,looking at Play wall,2.802482,-1.342836,0.6644867,,,,
638006725911693269,,,,,,,looking at Play wall,2.802482,-1.342654,0.6646915,,,,
638006725911833225,,,,,,,looking at Play wall,2.802482,-1.342475,0.6648534,,,,
638006725911912990,,,,,,,looking at Play wall,2.802482,-1.342301,0.665033,,,,
638006725912042991,,,,,,,looking at Play wall,2.802482,-1.342372,0.6650141,,,,
638006725912142988,,,,,,,looking at Play wall,2.802482,-1.342224,0.6651865,,,,
638006725912252986,,,,,,,looking at Play wall,2.802482,-1.342214,0.6651796,,,,
638006725912362983,,,,,,,looking at Play wall,2.802482,-1.342065,0.6653507,,,,
638006725912472985,,,,,,,looking at Play wall,2.802482,-1.341924,0.6653957,,,,
638006725912582985,,,,,,,looking at Play wall,2.802482,-1.341697,0.6655251,,,,
638006725912692982,,,,,,,looking at Play wall,2.802482,-1.341501,0.6656574,,,,
638006725912802987,,,,,,,looking at Play wall,2.802482,-1.341428,0.6656938,,,,
638006725912912985,,,,,,,looking at Play wall,2.802482,-1.341186,0.6657994,,,,
638006725913032985,,,,,,,looking at Play wall,2.802482,-1.341177,0.6656851,,,,
638006725913142989,,,,,,,looking at Play wall,2.802482,-1.340907,0.6657884,,,,
638006725913263314,,,,,,,looking at Play wall,2.802482,-1.341262,0.6654638,,,,
638006725913362976,,,,,,,looking at Play wall,2.802482,-1.341012,0.66553,,,,
638006725913473252,,,,,,,looking at Play wall,2.802482,-1.340943,0.6654081,,,,
638006725913582985,,,,,,,looking at Play wall,2.802482,-1.340879,0.6653658,,,,
638006725913692985,,,,,,,looking at Play wall,2.802482,-1.340741,0.6654012,,,,
638006725913802975,,,,,,,looking at Play wall,2.802482,-1.340505,0.6654991,,,,
638006725913912981,,,,,,,looking at Play wall,2.802482,-1.340327,0.6655613,,,,
638006725914032982,,,,,,,looking at Play wall,2.802482,-1.340123,0.6656572,,,,
638006725914143249,,,,,,,looking at Play wall,2.802482,-1.339979,0.6657122,,,,
638006725914252974,,,,,,,looking at Play wall,2.802482,-1.339869,0.6657547,,,,
638006725914363251,,,,,,,looking at Play wall,2.802482,-1.339743,0.6658117,,,,
638006725914472979,,,,,,,looking at Play wall,2.802482,-1.339849,0.665891,,,,
638006725914582977,,,,,,,looking at Play wall,2.802482,-1.33973,0.6660276,,,,
638006725914692979,,,,,,,looking at Play wall,2.802482,-1.339628,0.6661054,,,,
638006725914802978,,,,,,,looking at Play wall,2.802482,-1.339771,0.6659698,,,,
638006725914912974,,,,,,,looking at Play wall,2.802482,-1.339621,0.6660349,,,,
638006725915032974,,,,,,,looking at Play wall,2.802482,-1.339636,0.6660253,,,,
638006725915142982,,,,,,,looking at Play wall,2.802482,-1.339488,0.6660849,,,,
638006725915252971,,,,,,,looking at Play wall,2.802482,-1.339326,0.6661893,,,,
638006725915372983,,,,,,,looking at Play wall,2.802482,-1.339194,0.6662696,,,,
638006725915472977,,,,,,,looking at Play wall,2.802482,-1.339496,0.6660414,,,,
638006725915582976,,,,,,,looking at Play wall,2.802482,-1.339455,0.666124,,,,
638006725915692970,,,,,,,looking at Play wall,2.802482,-1.339368,0.6662264,,,,
638006725915802974,,,,,,,looking at Play wall,2.802482,-1.339235,0.6663867,,,,
638006725915912970,,,,,,,looking at Play wall,2.802482,-1.339196,0.6664958,,,,
638006725916022978,,,,,,,looking at Play wall,2.802482,-1.339042,0.6667972,,,,
638006725916132973,,,,,,,looking at Play wall,2.802482,-1.339026,0.6669366,,,,
638006725916252969,,,,,,,looking at Play wall,2.802482,-1.338819,0.6671051,,,,
638006725916372980,,,,,,,looking at Play wall,2.802482,-1.338815,0.6672537,,,,
638006725916472972,,,,,,,looking at Play wall,2.802482,-1.338759,0.6671985,,,,
638006725916582972,,,,,,,looking at Play wall,2.802482,-1.339022,0.6670527,,,,
638006725916702968,,,,,,,looking at Play wall,2.802482,-1.33896,0.6671963,,,,
638006725916802968,,,,,,,looking at Play wall,2.802482,-1.339124,0.6671857,,,,
638006725916912972,,,,,,,looking at Play wall,2.802482,-1.339045,0.6673257,,,,
638006725917022970,,,,,,,looking at Play wall,2.802482,-1.339289,0.6670974,,,,
638006725917132972,,,,,,,looking at Play wall,2.802482,-1.339171,0.6672592,,,,
638006725917252975,,,,,,,looking at Play wall,2.802482,-1.339377,0.667214,,,,
638006725917362970,,,,,,,looking at Play wall,2.802482,-1.339256,0.6673732,,,,
638006725917482976,,,,,,,looking at Play wall,2.802482,-1.339469,0.667412,,,,
638006725917582971,,,,,,,looking at Play wall,2.802482,-1.339378,0.667571,,,,
638006725917692965,,,,,,,looking at Play wall,2.802482,-1.339461,0.6678416,,,,
638006725917822973,,,,,,,looking at Play wall,2.802482,-1.339492,0.6679409,,,,
638006725917912969,,,,,,,looking at Play wall,2.802482,-1.339432,0.6681537,,,,
638006725918022970,,,,,,,looking at Play wall,2.802482,-1.339422,0.6682913,,,,
638006725918132970,,,,,,,looking at Play wall,2.802482,-1.339377,0.6685056,,,,
638006725918252967,,,,,,,looking at Play wall,2.802482,-1.339215,0.6687274,,,,
638006725918362968,,,,,,,looking at Play wall,2.802482,-1.339166,0.6689609,,,,
638006725918472967,,,,,,,looking at Play wall,2.802482,-1.339427,0.6690112,,,,
638006725918592965,,,,,,,looking at Play wall,2.802482,-1.339604,0.6690589,,,,
638006725918692967,,,,,,,looking at Play wall,2.802482,-1.33954,0.6692762,,,,
638006725918802967,,,,,,,looking at Play wall,2.802482,-1.339551,0.6692718,,,,
638006725918912965,,,,,,,looking at Play wall,2.802482,-1.339429,0.6694725,,,,
638006725919022974,,,,,,,looking at Play wall,2.802482,-1.339372,0.6695017,,,,
638006725919132967,,,,,,,looking at Play wall,2.802482,-1.339206,0.6696627,,,,
638006725919252971,,,,,,,looking at Play wall,2.802482,-1.339282,0.6696826,,,,
638006725919362967,,,,,,,looking at Play wall,2.802482,-1.339098,0.6698327,,,,
638006725919472964,,,,,,,looking at Play wall,2.802482,-1.339007,0.6699556,,,,
638006725919582966,,,,,,,looking at Play wall,2.802482,-1.338931,0.6699304,,,,
638006725919692971,,,,,,,looking at Play wall,2.802482,-1.338778,0.6700649,,,,
638006725919802968,,,,,,,looking at Play wall,2.802482,-1.338811,0.6699484,,,,
638006725919912968,,,,,,,looking at Play wall,2.802482,-1.33863,0.6700679,,,,
638006725920022968,,,,,,,looking at Play wall,2.802482,-1.338623,0.6699415,,,,
638006725920132969,,,,,,,looking at Play wall,2.802482,-1.338429,0.6700272,,,,
638006725920252968,,,,,,,looking at Play wall,2.802482,-1.338268,0.6699475,,,,
638006725920352960,,,,,,,looking at Play wall,2.802482,-1.338073,0.6700184,,,,
638006725920472965,,,,,,,looking at Play wall,2.802482,-1.337856,0.6702297,,,,
638006725920582966,,,,,,,looking at Play wall,2.802482,-1.337693,0.6703147,,,,
638006725920692961,,,,,,,looking at Play wall,2.802482,-1.337573,0.6705534,,,,
638006725920802965,,,,,,,looking at Play wall,2.802482,-1.337516,0.6706192,,,,
638006725920912966,,,,,,,looking at Play wall,2.802482,-1.337453,0.6707253,,,,
638006725921032969,,,,,,,looking at Play wall,2.802482,-1.337115,0.6709824,,,,
638006725921142963,,,,,,,looking at Play wall,2.802482,-1.337085,0.671087,,,,
638006725921242956,,,,,,,looking at Play wall,2.802482,-1.3372,0.671212,,,,
638006725921353241,,,,,,,looking at Play wall,2.802482,-1.337177,0.6713194,,,,
638006725921473251,,,,,,,looking at Play wall,2.802482,-1.337193,0.6713455,,,,
638006725921582964,,,,,,,looking at Play wall,2.802482,-1.337636,0.6708817,,,,
638006725921693201,,,,,,,looking at Play wall,2.802482,-1.337604,0.6709485,,,,
638006725921802963,,,,,,,looking at Play wall,2.802482,-1.337854,0.6707351,,,,
638006725921922967,,,,,,,looking at Play wall,2.802482,-1.337804,0.6707827,,,,
638006725922022965,,,,,,,looking at Play wall,2.802482,-1.337951,0.6708248,,,,
638006725922142968,,,,,,,looking at Play wall,2.802482,-1.337931,0.6708632,,,,
638006725922242955,,,,,,,looking at Play wall,2.802482,-1.338273,0.6706879,,,,
638006725922362963,,,,,,,looking at Play wall,2.802482,-1.338227,0.6707332,,,,
638006725922472961,,,,,,,looking at Play wall,2.802482,-1.33844,0.6706187,,,,
638006725922582963,,,,,,,looking at Play wall,2.802482,-1.338504,0.6704758,,,,
638006725922692953,,,,,,,looking at Play wall,2.802482,-1.338363,0.6704723,,,,
638006725922803242,,,,,,,looking at Play wall,2.802482,-1.338154,0.6704962,,,,
638006725922913269,,,,,,,looking at Play wall,2.802482,-1.337972,0.670471,,,,
638006725923022962,,,,,,,looking at Play wall,2.802482,-1.337907,0.6703302,,,,
638006725923142960,,,,,,,looking at Play wall,2.802482,-1.337728,0.6703246,,,,
638006725923242962,,,,,,,looking at Play wall,2.802482,-1.33747,0.6703774,,,,
638006725923352962,,,,,,,looking at Play wall,2.802482,-1.337352,0.6703978,,,,
638006725923472954,,,,,,,looking at Play wall,2.802482,-1.337023,0.670517,,,,
638006725923582960,,,,,,,looking at Play wall,2.802482,-1.336665,0.6708264,,,,
638006725923702961,,,,,,,looking at Play wall,2.802482,-1.336521,0.670868,,,,
638006725923802957,,,,,,,looking at Play wall,2.802482,-1.33629,0.6709182,,,,
638006725923912958,,,,,,,looking at Play wall,2.802482,-1.3361,0.670946,,,,
638006725924022950,,,,,,,looking at Play wall,2.802482,-1.335855,0.6709505,,,,
638006725924132958,,,,,,,looking at Play wall,2.802482,-1.335326,0.6711924,,,,
638006725924252957,,,,,,,looking at Play wall,2.802482,-1.335043,0.6711511,,,,
638006725924352952,,,,,,,looking at Play wall,2.802482,-1.334718,0.6711404,,,,
638006725924472950,,,,,,,looking at Play wall,2.802482,-1.334617,0.6709114,,,,
638006725924582948,,,,,,,looking at Play wall,2.802482,-1.334599,0.6707729,,,,
638006725924692949,,,,,,,looking at Play wall,2.802482,-1.33436,0.6708035,,,,
638006725924802955,,,,,,,looking at Play wall,2.802482,-1.334292,0.6708093,,,,
638006725924912955,,,,,,,looking at Play wall,2.802482,-1.334138,0.6709008,,,,
638006725925022959,,,,,,,looking at Play wall,2.802482,-1.334023,0.6711003,,,,
638006725925132951,,,,,,,looking at Play wall,2.802482,-1.333943,0.6712433,,,,
638006725925243231,,,,,,,looking at Play wall,2.802482,-1.333975,0.6713577,,,,
638006725925352958,,,,,,,looking at Play wall,2.802482,-1.333942,0.671514,,,,
638006725925462955,,,,,,,looking at Play wall,2.802482,-1.333918,0.6718258,,,,
638006725925582953,,,,,,,looking at Play wall,2.802482,-1.334196,0.6717647,,,,
638006725925692949,,,,,,,looking at Play wall,2.802482,-1.33412,0.6719432,,,,
